koi_period,koi_duration,koi_depth,koi_prad,koi_model_snr,koi_impact,koi_steff,koi_slogg,koi_srad,koi_kepmag,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disposition,koi_disposition_encoded
0.668483615,2.0909,2900.0,29.53,161.2,1.269,5546.0,4.575,0.81,15.905,0,1,1,1,FALSE POSITIVE,2
4.429633087,3.0257,6120.0,32.12,166.3,1.264,5344.0,4.545,0.809,15.91,0,1,0,0,FALSE POSITIVE,2
1.544927524,1.0134,139.0,1.39,25.4,0.533,6309.0,4.34,1.132,13.643,0,0,1,1,FALSE POSITIVE,2
4.48758768,2.874,112.0,1.37,25.9,0.532,6060.0,4.227,1.257,13.446,0,0,0,0,CONFIRMED,0
0.323021692,2.3442,47100.0,46.4,520.6,1.1083,5458.0,4.381,0.972,11.234,0,0,0,0,FALSE POSITIVE,2
4.70818628,3.278,56500.0,42.99,24.7,1.082,5868.0,4.53,0.894,13.279,0,1,0,0,FALSE POSITIVE,2
14.40585744,5.48509,30400.0,23.42,2294.1,0.001,5945.0,4.196,1.346,14.808,0,1,0,0,FALSE POSITIVE,2
7.702374154,3.8459,18400.0,225.25,157.2,3.346,5598.0,4.565,0.83,15.144,0,1,0,0,FALSE POSITIVE,2
16.56062577,2.611,701.0,2.94,30.8,0.96,5818.0,4.436,0.855,15.198,0,0,0,0,CONFIRMED,0
15.74958583,4.6672,660.0,2.77,42.6,0.637,6191.0,4.454,1.025,15.3,0,0,0,0,CONFIRMED,0
37.8145252,9.109,413.0,3.04,57.9,0.845,5988.0,4.278,1.314,13.601,0,0,0,0,CONFIRMED,0
12.64504291,9.117,200.0,1.55,32.7,0.931,5607.0,4.447,0.886,14.447,0,0,0,0,CONFIRMED,0
21.5262958,8.392,190.0,1.36,23.4,0.804,5607.0,4.447,0.886,14.447,0,0,0,0,CONFIRMED,0
33.8845825,6.538,224.0,1.74,17.2,0.961,5607.0,4.447,0.886,14.447,0,0,0,0,CONFIRMED,0
6.40087137,2.5561,134.0,1.91,24.4,0.861,5426.0,4.107,1.421,12.988,0,0,0,0,CONFIRMED,0
30.1599411,7.874,176.0,4.54,32.3,0.802,5010.0,3.62,3.051,11.584,0,0,0,0,CONFIRMED,0
51.0771048,11.233,142.0,3.66,24.1,0.498,5010.0,3.62,3.051,11.584,0,0,0,0,CONFIRMED,0
4.2856756,4.059,31.4,2.13,8.3,0.5445,5055.0,3.443,3.733,12.203,1,0,0,0,FALSE POSITIVE,2
7.388833611,5.62857,13100.0,10.66,1509.3,0.799,5845.0,4.558,0.838,13.209,0,1,0,0,FALSE POSITIVE,2
2.698021895,23.192,6720.0,52.51,647.1,1.3,6568.0,4.36,1.211,13.717,0,1,0,0,FALSE POSITIVE,2
117.931108,5.8796,8510.0,10.36,212.5,0.615,6392.0,4.425,1.072,15.128,0,0,0,0,CONFIRMED,0
4.887806806,2.4078,4680.0,5.71,116.1,0.561,5284.0,4.523,0.812,15.399,0,0,0,1,FALSE POSITIVE,2
11.97360504,4.3117,3820.0,38.2,172.9,1.3,6146.0,4.497,0.943,15.175,0,1,0,0,FALSE POSITIVE,2
1.231364189,5.8574,1100.0,5.39,229.7,0.995,5897.0,4.429,0.891,14.97,0,1,1,1,FALSE POSITIVE,2
2.102416517,1.7684,1500.0,29.29,94.3,1.236,5999.0,4.494,0.959,15.642,0,0,1,0,FALSE POSITIVE,2
11.7031093,2.0467,4200.0,37.3,126.6,1.279,6014.0,4.494,0.958,15.003,0,1,0,0,FALSE POSITIVE,2
13.73808249,3.354,661.0,3.84,68.4,0.957,6375.0,4.292,1.178,13.805,0,0,1,0,FALSE POSITIVE,2
16.66216657,3.8762,27400.0,843.45,114.5,7.444,6440.0,4.38,1.169,13.344,0,1,0,0,FALSE POSITIVE,2
0.752159702,2.3621,3430.0,43.73,291.1,1.272,5916.0,4.296,1.175,11.884,0,1,1,1,FALSE POSITIVE,2
4.81886153,6.223,1320.0,2.96,86.3,0.924,5030.0,4.658,0.651,15.932,0,1,1,1,FALSE POSITIVE,2
125.8654019,9.0191,12400.0,12.37,544.7,0.101,5933.0,4.342,1.115,13.956,0,0,0,0,CONFIRMED,0
34.5439452,3.482,430.0,2.67,23.4,0.87,5933.0,4.342,1.115,13.956,0,0,0,0,CONFIRMED,0
10.74241765,6.0633,415.0,3.06,95.4,0.034,5761.0,4.091,1.518,13.438,0,0,0,0,CONFIRMED,0
4.02378908,3.237,32.1,2.24,36.1,0.715,7516.0,3.651,3.685,10.083,0,1,0,0,FALSE POSITIVE,2
0.312941621,2.0646,35300.0,58.02,413.9,1.1789,6286.0,4.312,1.188,13.397,0,0,0,0,FALSE POSITIVE,2
2.495780169,4.2721,25100.0,15.75,171.4,0.133,6039.0,4.426,0.992,14.152,0,1,0,0,CONFIRMED,0
8.428090255,1.881,11400.0,517.43,183.0,6.787,5761.0,4.573,0.805,15.977,0,1,0,0,FALSE POSITIVE,2
8.344104633,1.8014,9700.0,836.31,89.7,10.047,5447.0,4.559,0.838,15.734,0,1,0,0,FALSE POSITIVE,2
1.714274727,2.06728,28500.0,25.0,987.2,1.182,3874.0,4.715,0.535,15.686,0,0,0,0,CANDIDATE,1
137.759605,9.1713,83300.0,49.52,885.9,0.776,5323.0,4.085,1.452,15.324,0,1,0,0,FALSE POSITIVE,2
2.155278342,2.1064,20700.0,16.89,142.7,0.926,5665.0,4.568,0.82,13.997,0,1,0,0,FALSE POSITIVE,2
3.661326482,2.5714,17800.0,12.07,424.6,0.812,5319.0,4.501,0.798,14.349,0,1,0,0,FALSE POSITIVE,2
4.75400072,2.5394,749.0,2.0,141.4,0.672,4728.0,4.628,0.693,13.461,0,0,0,0,CONFIRMED,0
165.739861,24.9393,7340.0,57.54,527.8,0.263,5019.0,2.99,6.836,12.263,0,1,0,0,FALSE POSITIVE,2
9.08937826,6.255,780.0,5.35,72.7,0.982,6739.0,4.332,1.275,14.408,0,1,1,1,FALSE POSITIVE,2
3.234699282,3.59385,10600.0,13.06,3003.8,0.079,5640.0,4.236,1.291,13.303,0,0,0,0,CONFIRMED,0
31.99552485,4.2817,1380.0,4.12,128.0,0.69,5657.0,4.364,1.046,13.709,0,0,0,0,CONFIRMED,0
1.577800747,2.1626,698.0,31.24,79.6,1.332,6089.0,4.566,0.802,15.031,0,1,0,0,FALSE POSITIVE,2
2.380862632,4.20416,32600.0,21.65,2590.6,0.664,5821.0,4.297,1.129,13.802,0,1,0,0,FALSE POSITIVE,2
1.752567456,5.4993,607.0,26.56,92.2,1.218,5739.0,4.433,0.996,14.449,0,0,1,1,FALSE POSITIVE,2
51.92920654,5.2637,3430.0,8.49,81.8,0.398,5671.0,4.128,1.442,15.897,0,0,0,0,CONFIRMED,0
3.014330766,2.4747,975.0,2.87,57.3,0.01,5209.0,4.446,0.953,15.673,0,0,0,0,CANDIDATE,1
5.644914154,2.2599,1400.0,2.66,63.9,0.445,4769.0,4.622,0.714,15.505,0,0,0,0,CANDIDATE,1
3.105507835,1.7458,905.0,2.68,178.6,0.799,4989.0,4.585,0.791,13.341,0,0,0,0,CONFIRMED,0
1.336109338,1.7419,2200.0,35.19,150.0,1.28,6119.0,4.46,0.967,15.507,0,1,1,0,FALSE POSITIVE,2
13.35151248,3.6045,3310.0,4.44,107.9,0.573,4843.0,4.562,0.754,15.825,0,0,0,0,CANDIDATE,1
1693.663623,22.604,9520.0,10.23,122.8,0.5283,5923.0,4.445,1.021,15.305,0,0,0,0,CANDIDATE,1
5.841636615,1.8734,1340.0,1.38,41.1,0.026,3526.0,4.866,0.383,15.921,0,0,0,0,CONFIRMED,0
19.85029495,2.8407,1610.0,1.52,34.4,0.217,3526.0,4.866,0.383,15.921,0,0,0,0,CONFIRMED,0
15.27443889,6.0765,207.0,2.17,40.3,0.153,5761.0,4.091,1.518,13.438,0,0,0,0,CONFIRMED,0
22.34293693,7.0813,2690.0,2.92,35.3,0.001,4260.0,4.663,0.58,15.719,0,0,1,1,FALSE POSITIVE,2
119.4081716,9.3537,18600.0,16.26,508.4,0.915,5316.0,4.477,0.872,14.427,0,1,0,0,FALSE POSITIVE,2
1.171536413,1.5878,1130.0,7.12,67.0,0.973,7021.0,4.275,1.485,15.634,0,1,1,0,FALSE POSITIVE,2
0.973547911,2.2858,436.0,11.52,38.7,1.097,6084.0,4.542,0.863,15.46,0,0,1,0,FALSE POSITIVE,2
3.053563251,3.2551,508.0,21.79,50.4,1.208,5764.0,4.548,0.863,14.598,0,1,1,1,FALSE POSITIVE,2
1.031096352,2.781,265.0,2.36,37.8,0.979,6371.0,4.426,1.072,15.131,0,0,1,1,FALSE POSITIVE,2
11.00817635,2.013,1460.0,2.15,42.1,0.025,4141.0,4.684,0.582,15.847,0,0,0,0,CONFIRMED,0
92.7495777,5.506,1110.0,1.87,18.0,0.019,4141.0,4.684,0.582,15.847,0,0,0,0,CONFIRMED,0
52.5008645,14.9066,947.0,12.41,116.2,0.11,4976.0,3.331,4.157,12.183,0,0,0,0,CONFIRMED,0
0.63133171,1.1487,435.0,1.2,95.8,0.726,4441.0,4.71,0.53,14.285,0,0,0,0,CONFIRMED,0
12.69905011,2.9899,797.0,2.62,30.4,0.663,5291.0,4.489,0.882,15.824,0,0,0,0,CONFIRMED,0
8.74292005,2.6277,780.0,1.92,30.7,0.025,4769.0,4.622,0.714,15.505,0,0,0,0,CANDIDATE,1
3.64830183,1.9985,372.0,1.33,19.9,0.063,4769.0,4.622,0.714,15.505,0,0,0,0,CANDIDATE,1
2.345863002,1.6795,317.0,1.23,19.6,0.035,4769.0,4.622,0.714,15.505,0,0,0,0,CANDIDATE,1
37.1011418,5.5556,1360.0,3.19,55.2,0.41,5986.0,4.527,0.85,15.229,0,0,0,0,CANDIDATE,1
104.8205868,4.4794,3920.0,6.45,76.6,0.918,5986.0,4.527,0.85,15.229,0,0,0,0,CANDIDATE,1
10.8644095,1.853,749.0,1.14,16.8,0.763,3526.0,4.866,0.383,15.921,0,0,0,0,CONFIRMED,0
124.4197175,3.7197,4110.0,10.3,39.9,0.017,5066.0,3.974,1.659,15.74,0,0,0,0,CONFIRMED,0
1.219568047,1.5681,495.0,1.51,65.9,0.067,4838.0,4.625,0.701,15.127,0,0,0,0,CONFIRMED,0
2.05388477,2.1635,547.0,2.74,50.0,0.282,5632.0,4.282,1.176,15.269,0,0,0,0,CONFIRMED,0
38.86848956,6.0573,1000.0,2.81,73.4,0.028,5618.0,4.46,0.897,14.232,0,0,0,0,CONFIRMED,0
35.7353616,8.491,779.0,5.47,58.4,0.878,6366.0,4.045,1.697,13.659,0,0,0,0,CONFIRMED,0
12.30971679,6.74,396.0,3.82,45.9,0.847,6366.0,4.045,1.697,13.659,0,0,0,0,CONFIRMED,0
54.4205407,8.559,598.0,3.2,44.9,0.9414,6781.0,4.422,1.067,13.659,0,0,0,0,CONFIRMED,0
14.32407216,4.6577,2050.0,38.86,58.0,1.292,6022.0,4.453,1.039,15.609,0,1,1,1,FALSE POSITIVE,2
27.07237655,6.9592,514.0,2.18,44.0,0.015,5936.0,4.501,0.965,14.556,0,0,0,0,CONFIRMED,0
37.5142128,5.303,935.0,2.68,28.9,0.366,5291.0,4.489,0.882,15.824,0,0,0,0,CONFIRMED,0
55.6391882,7.316,853.0,3.13,48.3,0.811,5949.0,4.493,0.962,14.755,0,0,0,0,CONFIRMED,0
46.6856205,6.3794,589.0,2.52,59.0,0.217,5657.0,4.364,1.046,13.709,0,0,0,0,CONFIRMED,0
34.2966363,19.718,697.0,3.29,66.7,0.711,5490.0,4.263,1.167,14.965,0,0,0,0,CANDIDATE,1
4.59726613,2.909,313.0,1.69,17.0,0.033,5999.0,4.494,0.959,15.803,0,0,0,0,CONFIRMED,0
9.97716876,5.908,253.0,2.53,21.8,0.002,5557.0,4.037,1.616,14.943,0,0,0,0,CANDIDATE,1
3.02168007,2.8264,172.0,1.31,32.9,0.349,6201.0,4.472,0.989,14.429,0,0,0,0,CONFIRMED,0
30.8825387,5.3737,24000.0,15.4,1266.2,0.197,6014.0,4.486,0.993,14.857,0,1,0,0,FALSE POSITIVE,2
72.4914068,3.612,1060.0,15.33,39.2,0.989,5754.0,3.639,2.758,13.05,0,0,1,0,FALSE POSITIVE,2
4.93913074,1.362,383.0,24.03,22.0,1.167,5956.0,4.324,1.17,14.832,0,1,0,0,FALSE POSITIVE,2
2.240486703,1.3988,436.0,1.22,33.8,0.461,4198.0,4.689,0.574,15.224,0,0,0,0,CONFIRMED,0
105.0145774,7.426,296.0,2.29,33.9,0.954,5868.0,4.363,1.042,12.9,0,0,0,0,CANDIDATE,1
4.88084456,2.5574,343.0,1.55,32.6,0.227,4929.0,4.481,0.861,14.925,0,0,0,0,CONFIRMED,0
10.56137217,3.2645,238.0,2.43,21.7,0.963,5610.0,4.316,1.171,14.581,0,0,0,0,CONFIRMED,0
67.6690554,9.556,961.0,3.39,37.2,0.354,6127.0,4.356,1.08,15.224,0,0,0,0,CONFIRMED,0
3.949627144,1.5485,807.0,2.32,45.1,0.049,5155.0,4.523,0.836,15.623,0,0,0,0,CONFIRMED,0
16.00460392,3.9475,832.0,2.24,34.3,0.49,5180.0,4.597,0.769,15.554,0,0,0,0,CANDIDATE,1
3.55650737,8.545,294.0,3.05,77.1,0.01,4951.0,3.876,1.843,14.118,0,0,1,1,FALSE POSITIVE,2
3.148661555,2.1978,551.0,2.15,35.3,0.652,5258.0,4.458,0.873,15.297,0,0,0,0,CONFIRMED,0
0.70544824,2.9423,462.0,20.03,118.2,1.2,5717.0,4.564,0.826,14.351,0,1,1,1,FALSE POSITIVE,2
3.295701024,1.8268,1750.0,2.81,114.7,0.267,4723.0,4.628,0.691,14.84,0,0,0,0,CONFIRMED,0
9.65349016,2.9029,1310.0,2.41,63.1,0.149,4723.0,4.628,0.691,14.84,0,0,0,0,CONFIRMED,0
5.315954488,1.1165,966.0,2.33,37.7,0.718,4723.0,4.628,0.691,14.84,0,0,0,0,CONFIRMED,0
10.04556377,3.2027,671.0,2.19,66.5,0.075,5632.0,4.554,0.853,13.024,0,0,0,0,CONFIRMED,0
1.499144441,1.4259,259.0,1.09,22.2,0.331,4723.0,4.628,0.691,14.84,0,0,0,0,CONFIRMED,0
5.082748362,1.7732,277.0,1.4,40.9,0.063,5430.0,4.555,0.858,13.984,0,0,0,0,CONFIRMED,0
5.00673576,1.9398,191.0,2.0,26.6,0.599,6116.0,4.158,1.383,13.518,0,0,1,0,FALSE POSITIVE,2
9.17617167,4.2642,207.0,1.66,34.3,0.107,5903.0,4.3,1.156,13.797,0,0,0,0,CONFIRMED,0
19.7383992,4.894,168.0,1.61,20.3,0.732,5903.0,4.3,1.156,13.797,0,0,0,0,CONFIRMED,0
41.6980186,5.7047,441.0,2.03,43.4,0.002,5997.0,4.466,0.971,13.956,0,0,0,0,CONFIRMED,0
59.6585348,5.514,1040.0,3.59,21.2,0.956,5243.0,4.547,0.831,15.742,0,0,0,0,CANDIDATE,1
52.6298542,6.118,676.0,3.68,27.2,0.311,5339.0,4.096,1.433,15.004,0,0,0,0,CONFIRMED,0
10.29099413,4.28889,9660.0,13.43,1245.7,0.049,5803.0,4.134,1.373,14.221,0,0,0,0,CONFIRMED,0
14.8783945,7.491,323.0,1.63,22.9,0.749,5822.0,4.557,0.837,15.534,0,0,0,0,CONFIRMED,0
59.6222627,6.888,993.0,3.63,31.9,0.873,6108.0,4.471,0.997,15.517,0,0,0,0,CONFIRMED,0
4.9883873,9.059,508.0,3.28,42.4,0.944,6418.0,4.395,1.171,15.447,0,0,1,1,FALSE POSITIVE,2
8.19596647,2.824,793.0,2.04,20.2,0.252,4723.0,4.557,0.747,15.858,0,0,0,0,CANDIDATE,1
15.59466045,5.0478,868.0,2.74,49.2,0.266,5900.0,4.5,0.929,15.43,0,0,0,0,CONFIRMED,0
56.35407916,3.4449,1040.0,2.59,59.4,0.835,4802.0,4.582,0.701,13.779,0,0,0,0,CONFIRMED,0
36.12895451,2.2348,3760.0,53.72,66.3,1.474,5921.0,4.484,0.912,15.6,0,1,0,0,FALSE POSITIVE,2
32.50456309,2.4657,7590.0,10.68,148.1,0.927,6132.0,4.479,0.947,15.134,0,1,0,0,FALSE POSITIVE,2
1.332560589,4.2427,567.0,1.4,108.8,0.009,4489.0,4.662,0.609,15.036,0,1,1,1,FALSE POSITIVE,2
31.56904354,2.6364,4230.0,11.18,113.6,0.985,5654.0,4.387,0.998,15.042,0,0,0,0,CANDIDATE,1
9.08590495,2.0718,2120.0,6.28,50.5,0.978,5931.0,4.479,0.866,15.549,0,1,0,0,FALSE POSITIVE,2
0.784512952,2.4623,586.0,25.48,44.4,1.234,5997.0,4.522,0.904,15.59,0,0,0,1,FALSE POSITIVE,2
0.883778461,1.6339,120.0,1.09,31.7,0.605,5975.0,4.453,0.949,14.063,0,0,1,0,FALSE POSITIVE,2
2.465024332,1.262,30.7,0.69,23.2,0.548,6139.0,4.291,1.194,8.769,0,0,0,0,CONFIRMED,0
15.86624787,4.25,77.3,1.31,28.4,0.858,6099.0,4.193,1.308,11.049,0,0,0,0,CONFIRMED,0
4.288515468,2.2959,3460.0,76.51,292.1,1.283,6378.0,3.878,2.002,13.396,0,1,1,0,FALSE POSITIVE,2
3.797018259,2.2608,14400.0,10.07,1549.0,0.321,5167.0,4.527,0.848,14.741,0,0,0,0,CONFIRMED,0
1.340596782,1.6484,108.0,1.16,37.6,0.007,5992.0,4.385,1.125,11.524,0,0,0,0,CONFIRMED,0
17.42393582,4.929,771.0,3.29,33.2,0.927,6018.0,4.46,0.969,15.601,0,0,0,0,CONFIRMED,0
9.8786461,1.8915,1470.0,1.6,49.2,0.019,3609.0,4.843,0.422,13.496,0,0,0,0,CONFIRMED,0
44.96407458,4.981,812.0,2.0,88.0,0.11,4827.0,4.615,0.729,13.054,0,0,0,0,CONFIRMED,0
49.7700907,10.065,3530.0,5.12,109.8,0.655,5774.0,4.567,0.818,15.64,0,0,0,0,CONFIRMED,0
12.7319385,4.4157,11400.0,70.11,69.9,1.278,7238.0,4.221,1.568,12.087,0,1,0,0,FALSE POSITIVE,2
0.520222869,1.2216,270.0,1.52,28.9,0.562,5776.0,4.527,0.889,15.632,0,1,1,1,FALSE POSITIVE,2
5.83376197,3.9988,533.0,2.98,36.6,0.742,6213.0,4.387,1.195,15.776,0,0,0,0,CONFIRMED,0
2.42150341,2.965,172.0,1.62,15.8,0.55,6213.0,4.387,1.195,15.776,0,0,0,0,CANDIDATE,1
14.16400071,4.3031,728.0,2.35,71.5,0.027,5440.0,4.438,0.885,14.48,0,0,0,0,CONFIRMED,0
0.840594032,1.404,49.8,0.62,11.6,0.018,5440.0,4.438,0.885,14.48,0,0,0,0,CANDIDATE,1
6.20920207,2.637,102.0,0.89,12.1,0.272,5440.0,4.438,0.885,14.48,0,0,0,0,CANDIDATE,1
5.48711441,2.93,1330.0,3.24,51.9,0.812,5103.0,4.562,0.787,15.812,0,0,0,0,CONFIRMED,0
8.29084167,3.613,1030.0,3.21,34.7,0.929,5103.0,4.562,0.787,15.812,0,0,0,0,CONFIRMED,0
3.20539622,2.143,454.0,1.7,20.6,0.512,5103.0,4.562,0.787,15.812,0,0,0,0,CONFIRMED,0
16.73869035,2.398,997.0,2.56,20.4,0.578,5103.0,4.562,0.787,15.812,0,0,0,0,CONFIRMED,0
5.093938816,3.93144,25000.0,17.19,1131.7,0.618,6197.0,4.449,1.035,14.575,0,1,0,0,FALSE POSITIVE,2
13.93291548,2.6239,132.0,1.66,28.9,0.908,6026.0,4.321,1.207,11.538,0,0,0,0,CONFIRMED,0
2.36436762,3.372,28.4,0.82,12.4,0.146,6250.0,4.184,1.543,11.6,0,0,0,0,CONFIRMED,0
20.6654374,3.172,100.0,0.66,13.6,0.05,4830.0,4.605,0.676,11.759,0,0,0,0,CANDIDATE,1
20.31047472,5.3357,165.0,2.41,46.1,0.05,6065.0,3.97,1.877,11.855,0,0,0,0,CONFIRMED,0
69.8347983,8.262,267.0,3.51,46.8,0.672,7732.0,4.075,2.022,12.02,0,0,0,0,CANDIDATE,1
2.53475568,4.5716,463.0,2.02,51.3,0.878,5662.0,4.532,0.806,15.341,0,0,0,0,CONFIRMED,0
2.59488443,1.684,592.0,2.36,14.9,0.885,4748.0,4.526,0.797,15.72,0,0,0,0,CANDIDATE,1
43.3167427,4.995,988.0,2.42,27.1,0.034,5654.0,4.59,0.774,15.737,0,0,0,0,CONFIRMED,0
19.18109525,2.424,865.0,1.72,17.6,0.007,5214.0,4.673,0.587,15.73,0,0,0,0,CANDIDATE,1
37.59029855,4.3855,19900.0,14.39,929.0,0.38,6147.0,4.463,1.003,14.904,0,1,0,0,FALSE POSITIVE,2
31.0033072,5.253,645.0,2.72,22.1,0.151,6090.0,4.447,1.071,15.898,0,0,0,0,CONFIRMED,0
3.351556891,2.4005,342.0,1.64,38.8,0.129,5185.0,4.442,0.911,14.815,0,0,1,1,FALSE POSITIVE,2
2.617028373,2.046,499.0,1.57,30.8,0.146,4831.0,4.568,0.724,15.835,0,0,0,0,CONFIRMED,0
1.876406096,1.531,434.0,1.57,37.0,0.302,5198.0,4.6,0.759,15.202,0,0,1,0,FALSE POSITIVE,2
6.71425632,3.339,284.0,5.76,46.5,0.965,6093.0,3.737,2.623,13.488,0,0,1,1,FALSE POSITIVE,2
150.2412582,10.849,2380.0,4.6,72.3,0.345,5604.0,4.451,0.943,14.827,0,0,0,0,CONFIRMED,0
53.44944498,5.3091,3440.0,5.82,119.5,0.092,5919.0,4.485,1.0,15.287,0,0,0,0,CONFIRMED,0
0.466743525,1.3956,796.0,20.43,103.6,1.186,5791.0,4.549,0.856,15.33,0,1,1,1,FALSE POSITIVE,2
1.727177258,2.081,347.0,1.42,17.1,0.676,5394.0,4.622,0.72,15.935,0,0,1,0,FALSE POSITIVE,2
7.24022418,2.9153,865.0,2.14,48.2,0.507,4955.0,4.61,0.721,15.565,0,0,0,0,CONFIRMED,0
4.64622383,2.5137,447.0,1.82,28.2,0.88,4955.0,4.61,0.721,15.565,0,0,0,0,CONFIRMED,0
10.29674097,2.7292,1010.0,5.75,31.3,0.298,6068.0,4.04,1.797,15.767,0,0,0,0,CONFIRMED,0
5.93919041,2.285,425.0,3.7,15.9,0.107,6068.0,4.04,1.797,15.767,0,0,0,0,CANDIDATE,1
19.74733983,3.4444,481.0,2.62,47.1,0.595,6243.0,4.406,1.149,12.949,0,0,0,0,CONFIRMED,0
30.36044536,6.0134,21100.0,10.99,1126.2,0.359,4939.0,4.541,0.765,14.388,0,0,0,0,CONFIRMED,0
4.4096675,2.1418,133.0,1.51,26.4,0.814,5836.0,4.347,1.166,13.574,0,0,0,0,CONFIRMED,0
4.16787814,2.2136,168.0,1.07,32.9,0.168,5251.0,4.541,0.847,13.293,0,0,0,0,CONFIRMED,0
11.79161234,3.036,415.0,2.41,20.7,0.034,5619.0,4.264,1.199,14.941,0,0,0,0,CONFIRMED,0
20.55848388,1.449,677.0,36.9,20.8,1.334,5578.0,4.484,0.936,14.792,0,1,0,0,FALSE POSITIVE,2
26.964501,3.792,602.0,2.2,20.1,0.006,5754.0,4.534,0.905,15.789,0,0,0,0,CONFIRMED,0
7.76845639,3.689,218.0,1.35,23.6,0.353,5447.0,4.481,0.917,14.8,0,0,0,0,CONFIRMED,0
2.178154348,3.4874,429.0,22.22,93.0,1.21,5947.0,4.482,0.881,14.07,0,1,1,1,FALSE POSITIVE,2
5.03257009,4.213,439.0,2.53,26.3,0.97,5970.0,4.521,0.908,15.695,0,0,0,0,CONFIRMED,0
40.4286676,7.102,916.0,2.92,40.9,0.872,5813.0,4.561,0.833,14.982,0,0,0,0,CONFIRMED,0
21.3588236,5.823,640.0,2.52,33.2,0.092,6170.0,4.472,0.992,15.259,0,0,0,0,CONFIRMED,0
22.0459163,5.22,805.0,3.05,29.7,0.837,5900.0,4.509,0.951,15.689,0,0,0,0,CONFIRMED,0
49.6456235,23.568,858.0,43.41,176.5,1.236,6273.0,4.129,1.493,12.385,0,1,0,0,FALSE POSITIVE,2
17.32670445,4.269,800.0,2.23,34.8,0.756,4955.0,4.61,0.721,15.565,0,0,0,0,CONFIRMED,0
44.8411168,5.902,1050.0,2.75,28.9,0.864,4955.0,4.61,0.721,15.565,0,0,0,0,CONFIRMED,0
1.008917105,1.4577,339.0,1.51,34.2,0.545,5708.0,4.578,0.795,15.36,0,0,1,0,FALSE POSITIVE,2
13.75207851,2.8831,1220.0,2.81,36.8,0.836,4802.0,4.616,0.699,15.587,0,0,0,0,CONFIRMED,0
6.33855946,3.4617,722.0,3.31,57.4,0.907,6108.0,4.466,1.03,15.182,0,0,0,0,CONFIRMED,0
11.30507984,3.989,278.0,1.4,19.5,0.195,5705.0,4.556,0.844,15.152,0,0,0,0,CANDIDATE,1
4.59489816,3.1381,110.0,1.85,27.7,0.953,6056.0,4.217,1.381,13.298,0,0,0,0,CONFIRMED,0
32.2964275,4.561,472.0,1.9,17.9,0.207,5246.0,4.47,0.891,15.2,0,0,0,0,CONFIRMED,0
2.97041801,2.2369,531.0,1.7,22.4,0.379,5068.0,4.608,0.743,15.759,0,0,0,0,CONFIRMED,0
9.9824036,1.09,83.9,1.17,5.4,0.8093,6273.0,4.364,1.139,13.538,0,0,0,0,CANDIDATE,1
12.68173393,1.6866,5880.0,7.25,102.8,0.929,4976.0,4.577,0.701,15.303,0,0,0,0,CANDIDATE,1
6.814984472,3.05409,23900.0,14.18,742.2,0.793,5465.0,4.566,0.817,15.981,0,1,0,0,FALSE POSITIVE,2
63.9354965,13.321,1250.0,2637.6,57.6,1.2,3626.0,0.684,97.41,10.88,0,1,1,1,FALSE POSITIVE,2
83.09708021,9.2639,15900.0,13.83,277.2,0.993,5286.0,4.627,0.636,15.678,0,0,0,0,CANDIDATE,1
7.891448838,4.2854,10300.0,12.63,1955.1,0.306,5972.0,4.313,1.237,13.435,0,0,0,0,CONFIRMED,0
0.839961456,1.3008,493.0,1.63,35.1,0.548,4932.0,4.618,0.718,15.929,0,0,0,0,CANDIDATE,1
2.578852119,2.3581,334.0,1.63,36.7,0.625,5743.0,4.553,0.853,15.106,0,0,0,0,CONFIRMED,0
9.04189129,2.789,783.0,3.24,34.5,0.967,5237.0,4.572,0.826,14.88,0,1,1,0,FALSE POSITIVE,2
30.22910274,6.6751,443.0,3.49,71.7,0.77,6325.0,4.188,1.518,13.432,0,0,0,0,CONFIRMED,0
0.798200403,1.8261,397.0,24.03,65.9,1.193,6258.0,4.449,1.031,14.613,0,1,1,1,FALSE POSITIVE,2
3.479425638,3.4479,19600.0,12.86,123.3,0.612,5907.0,4.519,0.878,14.041,0,1,0,0,FALSE POSITIVE,2
2.92878704,4.634,549.0,22.76,47.7,1.212,5955.0,4.534,0.883,15.148,0,0,1,0,FALSE POSITIVE,2
9.80321143,4.4617,813.0,2.99,53.1,0.663,6170.0,4.472,0.992,15.439,0,0,0,0,CONFIRMED,0
24.81097206,3.2245,2090.0,4.22,123.9,0.039,6086.0,4.511,0.921,14.373,0,0,0,0,CANDIDATE,1
7.136922,2.8005,222.0,1.38,23.7,0.072,6086.0,4.511,0.921,14.373,0,0,0,0,CANDIDATE,1
4.8538404,3.198,196.0,1.72,15.4,0.943,5778.0,4.483,0.968,14.971,0,0,0,0,CONFIRMED,0
11.04605365,4.799,308.0,1.8,24.3,0.064,6093.0,4.429,1.025,14.681,0,0,0,0,CONFIRMED,0
2.621706694,1.941,4570.0,34.68,24.3,1.279,5749.0,4.436,0.881,15.399,0,1,0,0,FALSE POSITIVE,2
3.72020708,1.892,157.0,0.99,15.0,0.341,5017.0,4.516,0.797,14.293,0,0,0,0,CANDIDATE,1
12.26486736,4.7366,11300.0,28.29,560.2,0.818,5372.0,3.81,2.344,14.137,0,1,0,0,FALSE POSITIVE,2
